ExpNo,Aminoc,pathINOC,PLANTSP,INOC_PLANT,REP,PLANTINGDAY,HEIGHT_I,BLOCKNUM,HEIGHT_F,FDEATH,A_BIOMASS,B_BIOMASS,SM,DiseaseSev,GROWDAYS,LUH
MIR2,invam,19,MW,19MW,493,5/10/23,4.1,1,NA,dead,0.0283,NA,y,NA,74,post-ag
MIR2,invam,19,MW,19MW,494,5/10/23,7,2,21.5,alive,0.399,1.058,y,NA,74,post-ag
MIR2,invam,19,MW,19MW,495,5/10/23,6.86,3,23.55,alive,0.6667,2.0076,y,NA,74,post-ag
MIR2,invam,19,MW,19MW,496,5/12/23,5.35,4,17.19,alive,0.1834,0.4489,y,NA,76,post-ag
MIR2,invam,87,MW,87MW,497,5/10/23,7,1,21.27,alive,0.2787,0.3296,y,NA,74,post-ag
MIR2,invam,87,MW,87MW,498,5/10/23,5.5,2,22.48,alive,0.4462,1.1121,y,NA,74,post-ag
MIR2,invam,87,MW,87MW,499,5/10/23,6.03,3,11.97,alive,0.0487,0.0681,y,NA,74,post-ag
MIR2,invam,87,MW,87MW,500,5/10/23,5.68,4,20.88,alive,0.5099,1.3888,y,NA,74,post-ag
MIR2,invam,87,MW,87MW,501,5/10/23,5.9,1,20.93,alive,0.5664,1.8306,y,NA,74,post-ag
MIR2,invam,87,MW,87MW,502,5/10/23,5.9,2,20.63,alive,0.4188,0.8797,y,NA,74,post-ag
MIR2,invam,87,MW,87MW,503,5/10/23,5.68,3,6.46,alive,0.0156,0.0417,y,NA,74,post-ag
MIR2,invam,87,MW,87MW,504,5/10/23,6.01,4,21.33,alive,0.5169,1.2179,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,505,5/10/23,4.9,1,16.13,alive,0.2142,0.2194,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,506,5/10/23,4.4,2,21.72,alive,0.2535,0.398,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,507,5/10/23,5.03,3,22.27,alive,0.4928,0.824,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,508,5/10/23,6.63,4,11.77,alive,0.0959,0.1776,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,509,5/10/23,5.4,1,11.47,alive,0.0358,0.094,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,510,5/10/23,5.5,2,20.22,alive,0.3453,1.0615,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,511,5/10/23,5.84,3,15.05,alive,0.3948,0.5815,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,512,5/10/23,4.66,4,21.69,alive,0.3796,0.7964,y,NA,74,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,513,5/10/23,6.3,1,NA,dead,0.0193,0.0186,y,NA,74,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,514,5/10/23,5.9,2,22.56,alive,0.2445,0.5376,y,NA,74,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,515,5/10/23,6.38,3,17.48,alive,0.2462,1.5224,y,NA,74,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,516,5/12/23,5.61,4,16.39,alive,0.2704,0.9856,y,NA,76,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,517,5/10/23,6.1,1,17.52,alive,0.3008,0.6686,y,NA,74,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,518,5/12/23,5.1,2,7.92,alive,0.0251,0.0121,y,NA,76,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,519,5/10/23,4.9,3,24.9,alive,0.5632,1.2253,y,NA,74,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,520,5/10/23,5.56,4,17.11,alive,0.3801,1.1214,y,NA,74,post-ag
MIR2,native,35,MW,35MW,521,5/11/23,5.92,1,22.96,alive,0.3201,0.4111,y,NA,75,post-ag
MIR2,native,35,MW,35MW,522,5/11/23,6.26,2,21.34,alive,0.2997,0.7207,y,NA,75,post-ag
MIR2,native,35,MW,35MW,523,5/11/23,4.66,3,18.68,alive,0.1916,0.2695,y,NA,75,post-ag
MIR2,native,35,MW,35MW,524,5/11/23,3.62,4,6.82,alive,0.0164,0.0155,y,NA,75,post-ag
MIR2,native,35,MW,35MW,525,5/12/23,6.4,1,20.48,alive,0.2487,0.1613,y,NA,76,post-ag
MIR2,native,35,MW,35MW,526,5/11/23,5.86,2,19.41,alive,0.3768,0.646,y,NA,75,post-ag
MIR2,native,35,MW,35MW,527,5/11/23,5.98,3,21.59,alive,0.2759,0.3821,y,NA,75,post-ag
MIR2,native,35,MW,35MW,528,5/11/23,4.4,4,22.54,alive,0.3054,0.5612,y,NA,75,post-ag
MIR2,native,19,MW,19MW,529,5/11/23,6.48,1,23.17,alive,0.4604,1.3308,y,NA,75,post-ag
MIR2,native,19,MW,19MW,530,5/11/23,4.6,2,17.43,alive,0.1719,0.1543,y,NA,75,post-ag
MIR2,native,19,MW,19MW,531,5/11/23,4.64,3,15.32,alive,0.1217,0.1011,y,NA,75,post-ag
MIR2,native,19,MW,19MW,532,5/11/23,5.92,4,13.93,alive,0.1387,0.1634,y,NA,75,post-ag
MIR2,native,19,MW,19MW,533,5/11/23,3.58,1,21.55,alive,0.3744,0.5269,y,NA,75,post-ag
MIR2,native,19,MW,19MW,534,5/11/23,7.23,2,21.83,alive,0.2765,0.6962,y,NA,75,post-ag
MIR2,native,19,MW,19MW,535,5/11/23,4.33,3,17.61,alive,0.2471,0.5419,y,NA,75,post-ag
MIR2,native,19,MW,19MW,536,5/11/23,3.82,4,18.53,alive,0.1962,0.3193,y,NA,75,post-ag
MIR2,native,87,MW,87MW,537,5/11/23,7.62,1,23.87,alive,0.3541,0.9764,y,NA,75,post-ag
MIR2,native,87,MW,87MW,538,5/11/23,5.59,2,15.77,alive,0.2626,0.7032,y,NA,75,post-ag
MIR2,native,87,MW,87MW,539,5/11/23,6.61,3,20.98,alive,0.3318,0.6934,y,NA,75,post-ag
MIR2,native,87,MW,87MW,540,5/11/23,4.92,4,17.21,alive,0.1082,0.0694,y,NA,75,post-ag
MIR2,native,87,MW,87MW,541,5/11/23,6.12,1,17.74,alive,0.2385,0.2176,y,NA,75,post-ag
MIR2,native,87,MW,87MW,542,5/11/23,6.78,2,19.33,alive,0.2679,0.7343,y,NA,75,post-ag
MIR2,native,87,MW,87MW,543,5/11/23,5.54,3,10.87,alive,0.0329,0.0435,y,NA,75,post-ag
MIR2,native,87,MW,87MW,544,5/11/23,6.9,4,25.23,alive,0.6002,0.8952,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,545,5/11/23,7.34,1,20.24,alive,0.2304,0.2364,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,546,5/11/23,5.63,2,20.33,alive,0.2499,0.5163,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,547,5/11/23,6.92,3,18.11,alive,0.2308,0.5719,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,548,5/11/23,4.16,4,14.12,alive,0.0934,0.0927,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,549,5/11/23,6.47,1,20.34,alive,0.3589,0.5549,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,550,5/11/23,4.62,2,21.48,alive,NA,1.0998,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,551,5/11/23,4.67,3,18.5,alive,0.2572,0.6543,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,552,5/11/23,4.53,4,16.52,alive,0.2215,0.1884,y,NA,75,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,553,5/11/23,6.8,1,21.26,alive,0.2752,0.4858,y,NA,75,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,554,5/11/23,5.18,2,20.46,alive,0.2403,0.4944,y,NA,75,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,555,5/12/23,4.8,3,20.3,alive,0.3215,0.5146,y,NA,76,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,556,5/12/23,5.23,4,15.8,alive,0.2005,0.3387,y,NA,76,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,557,5/11/23,6.68,1,16.16,alive,0.3198,1.1227,y,NA,75,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,558,5/11/23,4.83,2,15.37,alive,0.1921,0.1246,y,NA,75,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,559,5/11/23,6.64,3,13.13,alive,0.0861,0.0712,y,NA,75,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,560,5/11/23,6.04,4,22.7,alive,0.3535,0.5518,y,NA,75,post-ag
MIR2,control,35,MW,35MW,561,5/11/23,4.73,1,8.13,alive,0.0107,NA,y,NA,75,post-ag
MIR2,control,35,MW,35MW,562,5/11/23,3.13,2,6.23,alive,0.016,0.0034,y,NA,75,post-ag
MIR2,control,35,MW,35MW,563,5/11/23,4.92,3,8.74,alive,0.0285,0.0791,y,NA,75,post-ag
MIR2,control,35,MW,35MW,564,5/11/23,5.37,4,8.93,alive,0.04,0.0583,y,NA,75,post-ag
MIR2,control,35,MW,35MW,565,5/11/23,4.97,1,10.3,alive,0.032,0.0607,y,NA,75,post-ag
MIR2,control,35,MW,35MW,566,5/11/23,6.07,2,9.82,alive,0.0311,0.0322,y,NA,75,post-ag
MIR2,control,35,MW,35MW,567,5/11/23,5.75,3,NA,dead,0.0288,0.0067,y,NA,75,post-ag
MIR2,control,35,MW,35MW,568,5/12/23,3.98,4,NA,dead,NA,NA,y,NA,76,post-ag
MIR2,control,19,MW,19MW,569,5/12/23,5.1,1,11.63,alive,0.0587,0.0565,y,NA,76,post-ag
MIR2,control,19,MW,19MW,570,5/11/23,5.56,2,9,alive,0.0253,0.0382,y,NA,75,post-ag
MIR2,control,19,MW,19MW,571,5/11/23,4.98,3,9.47,alive,0.0402,0.033,y,NA,75,post-ag
MIR2,control,19,MW,19MW,572,5/11/23,5.11,4,10.27,alive,0.0333,0.0572,y,NA,75,post-ag
MIR2,control,19,MW,19MW,573,5/11/23,3.71,1,8.3,alive,0.0206,0.0305,y,NA,75,post-ag
MIR2,control,19,MW,19MW,574,5/11/23,4.82,2,10.59,alive,0.0267,0.0397,y,NA,75,post-ag
MIR2,control,19,MW,19MW,575,5/11/23,6.43,3,10.44,alive,0.044,0.0562,y,NA,75,post-ag
MIR2,control,19,MW,19MW,576,5/12/23,4.09,4,8.28,alive,0.0143,0.0366,y,NA,76,post-ag
MIR2,control,87,MW,87MW,577,5/11/23,7,1,11.48,alive,0.262,0.0573,y,NA,75,post-ag
MIR2,control,87,MW,87MW,578,5/11/23,5.61,2,8.93,alive,0.0276,0.0438,y,NA,75,post-ag
MIR2,control,87,MW,87MW,579,5/11/23,7.02,3,9.28,alive,0.0216,0.0788,y,NA,75,post-ag
MIR2,control,87,MW,87MW,580,5/12/23,5.53,4,10.11,alive,0.0218,0.0335,y,NA,76,post-ag
MIR2,control,87,MW,87MW,581,5/11/23,5.92,1,11.22,alive,0.0313,0.0657,y,NA,75,post-ag
MIR2,control,87,MW,87MW,582,5/12/23,3.18,2,NA,dead,NA,NA,y,NA,76,post-ag
MIR2,control,87,MW,87MW,583,5/11/23,5.62,3,7.2,alive,0.0148,0.0177,y,NA,75,post-ag
MIR2,control,87,MW,87MW,584,5/12/23,5.72,4,10.64,alive,0.0197,0.0281,y,NA,76,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,585,5/12/23,2.48,1,5.11,alive,0.006,0.0028,y,NA,76,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,586,5/12/23,5.09,2,7.7,alive,0.0155,0.035,y,NA,76,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,587,5/12/23,3.27,3,7.7,alive,0.0146,0.0328,y,NA,76,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,588,5/12/23,3.6,4,4.36,alive,0.0096,NA,y,NA,76,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,589,5/11/23,4.61,1,8.3,alive,0.018,0.0358,y,NA,75,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,590,5/11/23,5.46,2,7.39,alive,0.0146,0.0643,y,NA,75,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,591,5/11/23,4.48,3,NA,dead,0.0038,0.001,y,NA,75,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,592,5/11/23,4,4,9.89,alive,0.0367,0.0401,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,593,5/11/23,6.49,1,11.3,alive,0.0276,0.0239,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,594,5/11/23,5.11,2,10.38,alive,0.0349,0.0531,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,595,5/11/23,6,3,11.58,alive,0.051,0.134,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,596,5/11/23,6.04,4,8.7,alive,0.0373,0.0467,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,597,5/11/23,4.1,1,7.45,alive,0.0267,0.0224,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,598,5/11/23,5.55,2,NA,dead,0.0109,0.0108,y,NA,75,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,599,5/12/23,4.57,3,7.82,alive,0.0128,0.0186,y,NA,76,post-ag
MIR2,control,OOMYSTERILE,MW,OOMYSTERILEMW,600,5/11/23,4.9,4,8.94,alive,0.012,0.0459,y,NA,75,post-ag
MIR2,invam,35,MW,35MW,601,5/12/23,9.2,1,17.18,alive,0.2016,0.4341,y,NA,76,post-ag
MIR2,invam,35,MW,35MW,602,5/10/23,6.3,2,23.25,alive,0.4294,1.5278,y,NA,74,post-ag
MIR2,invam,35,MW,35MW,603,5/10/23,4.54,3,20.4,alive,0.2364,0.4078,y,NA,74,post-ag
MIR2,invam,35,MW,35MW,604,5/10/23,4.76,4,17.25,alive,0.378,1.5682,y,NA,74,post-ag
MIR2,invam,35,MW,35MW,605,5/10/23,7.5,1,NA,dead,0.0312,0.0248,y,NA,74,post-ag
MIR2,invam,35,MW,35MW,606,5/10/23,6.5,2,17.23,alive,0.2567,1.7082,y,NA,74,post-ag
MIR2,invam,35,MW,35MW,607,5/10/23,4.56,3,13.96,alive,0.2528,1.0255,y,NA,74,post-ag
MIR2,invam,35,MW,35MW,608,5/10/23,5.77,4,20.81,alive,0.3374,1.0984,y,NA,74,post-ag
MIR2,invam,19,MW,19MW,609,5/10/23,6,1,20.66,alive,0.4007,1.3406,y,NA,74,post-ag
MIR2,invam,19,MW,19MW,610,5/10/23,5.2,2,18.04,alive,0.3086,0.6776,y,NA,74,post-ag
MIR2,invam,19,MW,19MW,611,5/10/23,5.93,3,20.38,alive,0.2615,0.3771,y,NA,74,post-ag
MIR2,invam,19,MW,19MW,612,5/10/23,5.53,4,23.19,alive,0.4028,0.539,y,NA,74,post-ag
MIR2,invam,19,MW,19MW,613,5/12/23,6.39,1,8.25,alive,0.0275,0.0972,y,NA,76,post-ag
MIR2,invam,19,MW,19MW,614,5/10/23,6,2,17,alive,0.4213,1.4537,y,NA,74,post-ag
MIR2,invam,19,MW,19MW,615,5/10/23,5.22,3,19.09,alive,0.4123,1.1852,y,NA,74,post-ag
MIR2,invam,19,MW,19MW,616,5/12/23,7.25,4,11.8,alive,0.0369,0.0399,y,NA,76,post-ag
MIR2,invam,87,MW,87MW,617,5/10/23,7.3,1,18.41,alive,0.3046,0.899,y,NA,74,post-ag
MIR2,invam,87,MW,87MW,618,5/10/23,4.9,2,19.28,alive,0.2448,0.329,y,NA,74,post-ag
MIR2,invam,87,MW,87MW,619,5/10/23,6.08,3,21.49,alive,0.4259,1.3272,y,NA,74,post-ag
MIR2,invam,87,MW,87MW,620,5/10/23,5.67,4,21.96,alive,0.4736,1.082,y,NA,74,post-ag
MIR2,invam,87,MW,87MW,621,5/10/23,7.1,1,20.48,alive,0.4293,1.5901,y,NA,74,post-ag
MIR2,invam,87,MW,87MW,622,5/10/23,5.4,2,15.35,alive,0.2898,1.4573,y,NA,74,post-ag
MIR2,invam,87,MW,87MW,623,5/10/23,6.29,3,23.52,alive,0.5452,0.88,y,NA,74,post-ag
MIR2,invam,87,MW,87MW,624,5/10/23,4.11,4,21.8,alive,0.3443,0.9891,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,625,5/10/23,6.8,1,21.63,alive,0.5795,1.8981,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,626,5/10/23,5.4,2,22.64,alive,0.4462,1.6351,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,627,5/10/23,6.89,3,23.6,alive,0.3293,0.8773,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,628,5/10/23,6.8,4,24,alive,0.3563,0.567,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,629,5/10/23,5.7,1,16.59,alive,0.1893,0.415,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,630,5/10/23,6.9,2,20.13,alive,0.2444,0.7073,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,631,5/10/23,5.83,3,12.91,alive,0.2533,0.9917,y,NA,74,post-ag
MIR2,invam,FUNSTERILE,MW,FUNSTERILEMW,632,5/10/23,5.69,4,17.59,alive,0.2794,0.5364,y,NA,74,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,633,5/10/23,7.3,1,18.52,alive,0.2459,0.2471,y,NA,74,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,634,5/10/23,6.9,2,18.18,alive,0.2669,0.7801,y,NA,74,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,635,5/10/23,5.52,3,4.18,alive,0.0134,0.0388,y,NA,74,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,636,5/10/23,7,4,21.37,alive,0.3526,0.7294,y,NA,74,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,637,5/10/23,5.7,1,14.86,alive,0.3231,0.6419,y,NA,74,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,638,5/10/23,5.1,2,12.24,alive,0.2425,1.1414,y,NA,74,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,639,5/10/23,2.61,3,5.67,alive,0.0047,0.03,y,NA,74,post-ag
MIR2,invam,OOMYSTERILE,MW,OOMYSTERILEMW,640,5/10/23,5.26,4,17.58,alive,0.3263,1.0931,y,NA,74,post-ag
MIR2,native,35,MW,35MW,641,5/11/23,7.73,1,24.09,alive,0.297,0.4544,y,NA,75,post-ag
MIR2,native,35,MW,35MW,642,5/11/23,5.44,2,12.37,alive,0.792,0.1745,y,NA,75,post-ag
MIR2,native,35,MW,35MW,643,5/11/23,7.1,3,20.54,alive,0.2521,0.8018,y,NA,75,post-ag
MIR2,native,35,MW,35MW,644,5/11/23,6.13,4,16.2,alive,0.1262,0.1597,y,NA,75,post-ag
MIR2,native,35,MW,35MW,645,5/11/23,7.12,1,19.19,alive,0.3328,1.0981,y,NA,75,post-ag
MIR2,native,35,MW,35MW,646,5/11/23,6.5,2,20.48,alive,0.3126,0.6365,y,NA,75,post-ag
MIR2,native,35,MW,35MW,647,5/11/23,6.1,3,19.38,alive,0.3274,0.798,y,NA,75,post-ag
MIR2,native,35,MW,35MW,648,5/11/23,6.08,4,13.93,alive,0.2369,0.7407,y,NA,75,post-ag
MIR2,native,19,MW,19MW,649,5/11/23,6.07,1,21.62,alive,0.2858,0.4746,y,NA,75,post-ag
MIR2,native,19,MW,19MW,650,5/11/23,7.01,2,24.23,alive,0.2739,0.6471,y,NA,75,post-ag
MIR2,native,19,MW,19MW,651,5/11/23,7.5,3,19.3,alive,0.2077,0.6273,y,NA,75,post-ag
MIR2,native,19,MW,19MW,652,5/11/23,5.93,4,18.7,alive,0.4142,1.1523,y,NA,75,post-ag
MIR2,native,19,MW,19MW,653,5/11/23,6.02,1,12.41,alive,0.0721,0.1029,y,NA,75,post-ag
MIR2,native,19,MW,19MW,654,5/11/23,5.22,2,24.48,alive,0.4751,0.9195,y,NA,75,post-ag
MIR2,native,19,MW,19MW,655,5/11/23,4.78,3,19.39,alive,0.3135,0.7429,y,NA,75,post-ag
MIR2,native,19,MW,19MW,656,5/11/23,4,4,17.17,alive,0.2547,0.7841,y,NA,75,post-ag
MIR2,native,87,MW,87MW,657,5/11/23,7.17,1,21.04,alive,0.2203,0.4093,y,NA,75,post-ag
MIR2,native,87,MW,87MW,658,5/11/23,4.45,2,18.28,alive,0.2944,0.5753,y,NA,75,post-ag
MIR2,native,87,MW,87MW,659,5/11/23,6.54,3,20.9,alive,0.2945,0.6353,y,NA,75,post-ag
MIR2,native,87,MW,87MW,660,5/11/23,5.38,4,19.08,alive,0.2796,0.6852,y,NA,75,post-ag
MIR2,native,87,MW,87MW,661,5/11/23,5.33,1,10.34,alive,0.0417,0.099,y,NA,75,post-ag
MIR2,native,87,MW,87MW,662,5/11/23,4.18,2,27.33,alive,0.5914,0.9661,y,NA,75,post-ag
MIR2,native,87,MW,87MW,663,5/11/23,4.58,3,18.81,alive,0.2415,0.5398,y,NA,75,post-ag
MIR2,native,87,MW,87MW,664,5/11/23,4.8,4,NA,dead,0.0316,0.0278,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,665,5/11/23,7.34,1,22.58,alive,0.2706,0.5361,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,666,5/11/23,2.88,2,20.17,alive,0.2573,0.4238,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,667,5/11/23,6.41,3,20.02,alive,0.3032,0.6491,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,668,5/11/23,5.5,4,10.4,alive,0.0314,0.0361,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,669,5/11/23,4.29,1,7.08,alive,0.0256,0.1147,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,670,5/11/23,8.6,2,20.14,alive,0.236,0.9618,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,671,5/11/23,6.16,3,21.44,alive,0.2924,0.4179,y,NA,75,post-ag
MIR2,native,FUNSTERILE,MW,FUNSTERILEMW,672,5/11/23,5.26,4,16.43,alive,0.3254,1.1429,y,NA,75,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,673,5/11/23,6.7,1,14.38,alive,0.137,0.1142,y,NA,75,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,674,5/11/23,5.62,2,18.82,alive,0.2495,0.4832,y,NA,75,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,675,5/11/23,6.52,3,9.96,alive,0.1716,0.5158,y,NA,75,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,676,5/11/23,5.84,4,15.22,alive,0.2465,0.7885,y,NA,75,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,677,5/11/23,7,1,15.11,alive,0.3223,1.3446,y,NA,75,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,678,5/11/23,6,2,13.77,alive,0.2519,1.0261,y,NA,75,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,679,5/11/23,6.48,3,19.73,alive,0.2357,0.2712,y,NA,75,post-ag
MIR2,native,OOMYSTERILE,MW,OOMYSTERILEMW,680,5/11/23,4.88,4,12.47,alive,0.1803,0.488,y,NA,75,post-ag
MIR2,control,35,MW,35MW,681,5/12/23,8.09,1,11.76,alive,0.0351,0.0502,y,NA,76,post-ag
MIR2,control,35,MW,35MW,682,5/11/23,8.56,2,13.02,alive,0.0452,0.0375,y,NA,75,post-ag
MIR2,control,35,MW,35MW,683,5/11/23,7.09,3,12.83,alive,0.0482,0.0728,y,NA,75,post-ag
MIR2,control,35,MW,35MW,684,5/12/23,8.32,4,13.06,alive,0.0431,0.1089,y,NA,76,post-ag
MIR2,control,35,MW,35MW,685,5/12/23,7.59,1,11.49,alive,0.0319,0.1784,y,NA,76,post-ag
MIR2,control,35,MW,35MW,686,5/11/23,6.9,2,10.41,alive,0.0285,0.0964,y,NA,75,post-ag
MIR2,control,35,MW,35MW,687,5/11/23,6.44,3,11.29,alive,0.0276,0.0469,y,NA,75,post-ag
MIR2,control,35,MW,35MW,688,5/11/23,6.59,4,12.35,alive,0.0282,0.0414,y,NA,75,post-ag
MIR2,control,19,MW,19MW,689,5/11/23,6.33,1,12.1,alive,0.0352,0.0572,y,NA,75,post-ag
MIR2,control,19,MW,19MW,690,5/11/23,7.16,2,12.98,alive,0.0525,0.1008,y,NA,75,post-ag
MIR2,control,19,MW,19MW,691,5/11/23,6.13,3,10.63,alive,0.0308,0.0723,y,NA,75,post-ag
MIR2,control,19,MW,19MW,692,5/11/23,5.8,4,10.3,alive,0.0268,0.0362,y,NA,75,post-ag
MIR2,control,19,MW,19MW,693,5/11/23,6.17,1,10.61,alive,0.0289,0.0444,y,NA,75,post-ag
MIR2,control,19,MW,19MW,694,5/11/23,5.48,2,9.42,alive,0.0358,0.0656,y,NA,75,post-ag
MIR2,control,19,MW,19MW,695,5/11/23,4.62,3,NA,dead,0.0308,0.0187,y,NA,75,post-ag
MIR2,control,19,MW,19MW,696,5/11/23,5.61,4,8.11,alive,0.0281,0.0689,y,NA,75,post-ag
MIR2,control,87,MW,87MW,697,5/12/23,6.64,1,9.7,alive,0.0227,0.0417,y,NA,76,post-ag
MIR2,control,87,MW,87MW,698,5/12/23,5.92,2,8.03,alive,0.0243,0.0327,y,NA,76,post-ag
MIR2,control,87,MW,87MW,699,5/11/23,5.42,3,9.12,alive,0.0169,0.0412,y,NA,75,post-ag
MIR2,control,87,MW,87MW,700,5/11/23,5.66,4,8.89,alive,0.0221,0.0409,y,NA,75,post-ag
MIR2,control,87,MW,87MW,701,5/11/23,6.91,1,12.28,alive,0.0584,0.1475,y,NA,75,post-ag
MIR2,control,87,MW,87MW,702,5/11/23,4.51,2,9.31,alive,0.0277,0.0446,y,NA,75,post-ag
MIR2,control,87,MW,87MW,703,5/11/23,4.92,3,6.53,alive,0.0078,0.0168,y,NA,75,post-ag
MIR2,control,87,MW,87MW,704,5/11/23,3.88,4,8.21,alive,0.0219,0.0346,y,NA,75,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,705,5/11/23,5.02,1,10.19,alive,0.0366,0.0495,y,NA,75,post-ag
MIR2,control,FUNSTERILE,MW,FUNSTERILEMW,706,5/11/23,5.04,2,9.7,alive,0.0092,0.0366,y,NA,75,post-ag
